,i,ch_1,ch_2,ch_3,ch_4,to_select,importance_score
32,3577,0.5620723362658846,0.5259042033235581,0.5131964809384164,0.5141739980449658,0.0,-0.39360161831676377
33,3577,0.5620723362658846,0.520039100684262,0.5131964809384164,0.509286412512219,0.0,-0.39483474964362214
34,3577,0.5503421309872922,0.5171065493646139,0.5141739980449658,0.5131964809384164,0.0,-0.3960678809704805
35,3577,0.5259042033235581,0.5043988269794721,0.5073313782991202,0.512218963831867,0.0,-0.39730101229733883
36,3577,0.4975562072336266,0.5141739980449658,0.5102639296187683,0.5102639296187683,0.0,-0.39853414362419715
37,3577,0.4780058651026393,0.5141739980449658,0.5073313782991202,0.5043988269794721,0.0,-0.3997672749510556
38,3577,0.46920821114369504,0.4946236559139785,0.509286412512219,0.49853372434017595,0.0,-0.4010004062779139
39,3577,0.45943304007820135,0.5034213098729228,0.5102639296187683,0.5073313782991202,0.0,-0.4022335376047723
40,3577,0.48778103616813295,0.4868035190615836,0.5102639296187683,0.5161290322580645,0.0,-0.40346666893163063
41,3577,0.49364613880742914,0.509286412512219,0.4975562072336266,0.5141739980449658,0.0,-0.40469980025848906
42,3577,0.4780058651026393,0.5395894428152492,0.5004887585532747,0.5073313782991202,0.0,-0.4059329315853474
43,3577,0.47409579667644186,0.5425219941348973,0.5141739980449658,0.5034213098729228,0.0,-0.4071660629122058
44,3577,0.46920821114369504,0.5298142717497556,0.5034213098729228,0.509286412512219,0.0,-0.4083991942390641
45,3577,0.45650048875855326,0.5102639296187683,0.5043988269794721,0.49853372434017595,0.0,-0.40963232556592255
46,3577,0.45356793743890517,0.4965786901270772,0.5043988269794721,0.5063538611925709,0.0,-0.41086545689278087
47,3577,0.4447702834799609,0.49853372434017595,0.5141739980449658,0.509286412512219,0.0,-0.4120985882196393
48,3577,0.4398826979472141,0.5073313782991202,0.5161290322580645,0.49853372434017595,0.0,-0.4133317195464976
49,3577,0.4613880742913001,0.4946236559139785,0.5190615835777126,0.501466275659824,0.0,-0.41456485087335604
50,3577,0.4682306940371456,0.49853372434017595,0.5102639296187683,0.501466275659824,0.0,-0.41579798220021436
51,3577,0.45356793743890517,0.509286412512219,0.5102639296187683,0.4965786901270772,0.0,-0.41703111352707267
52,3577,0.44281524926686217,0.5171065493646139,0.512218963831867,0.48778103616813295,0.0,-0.41826424485393104
53,3577,0.4780058651026393,0.5043988269794721,0.49853372434017595,0.48484848484848486,0.0,-0.4194973761807894
54,3577,0.48191593352883677,0.5171065493646139,0.4975562072336266,0.4838709677419355,0.0,-0.4207305075076478
55,3577,0.4946236559139785,0.5239491691104594,0.512218963831867,0.4965786901270772,0.0,-0.42196363883450616
56,3577,0.501466275659824,0.509286412512219,0.5073313782991202,0.4887585532746823,0.0,-0.42319677016136453
57,3577,0.5239491691104594,0.49071358748778104,0.5073313782991202,0.4946236559139785,0.0,-0.4244299014882229
58,3577,0.5425219941348973,0.48191593352883677,0.5073313782991202,0.49853372434017595,0.0,-0.4256630328150813
59,3577,0.5425219941348973,0.48484848484848486,0.5102639296187683,0.4916911045943304,0.0,-0.42689616414193965
60,3577,0.5268817204301075,0.4750733137829912,0.509286412512219,0.48484848484848486,0.0,-0.428129295468798
61,3577,0.5268817204301075,0.4916911045943304,0.5102639296187683,0.49853372434017595,0.0,-0.4293624267956564
62,3577,0.5239491691104594,0.4887585532746823,0.5073313782991202,0.5004887585532747,0.0,-0.43059555812251477
63,3577,0.5474095796676441,0.47116324535679377,0.5043988269794721,0.501466275659824,0.0,-0.43182868944937314
64,3577,0.5562072336265884,0.48484848484848486,0.5034213098729228,0.5190615835777126,0.0,-0.4330618207762315
65,3577,0.5620723362658846,0.4780058651026393,0.5131964809384164,0.5141739980449658,0.0,-0.4342949521030899
66,3577,0.5786901270772239,0.45943304007820135,0.5043988269794721,0.5171065493646139,0.0,-0.43552808342994825
67,3577,0.6041055718475073,0.4525904203323558,0.5063538611925709,0.52297165200391,0.0,-0.4367612147568065
68,3577,0.6080156402737048,0.45943304007820135,0.5161290322580645,0.5141739980449658,0.0,-0.43799434608366494
69,3577,0.6314760508308895,0.47409579667644186,0.5004887585532747,0.5171065493646139,0.0,-0.43922747741052326
70,3577,0.6177908113391984,0.48484848484848486,0.5171065493646139,0.5161290322580645,0.0,-0.4404606087373817
71,3577,0.5855327468230694,0.4916911045943304,0.5141739980449658,0.5190615835777126,0.0,-0.44169374006424
72,3577,0.555229716520039,0.49853372434017595,0.5102639296187683,0.5239491691104594,0.0,-0.44292687139109843
73,3577,0.5239491691104594,0.5131964809384164,0.5102639296187683,0.5298142717497556,0.0,-0.44416000271795675
74,3577,0.5102639296187683,0.512218963831867,0.5043988269794721,0.5210166177908113,0.0,-0.4453931340448152
75,3577,0.4780058651026393,0.5161290322580645,0.4946236559139785,0.5239491691104594,0.0,-0.4466262653716735
76,3577,0.4662756598240469,0.520039100684262,0.5043988269794721,0.5161290322580645,0.0,-0.4478593966985319
77,3577,0.4389051808406647,0.5288367546432062,0.509286412512219,0.5171065493646139,0.0,-0.44909252802539024
78,3577,0.44281524926686217,0.5395894428152492,0.5073313782991202,0.5131964809384164,0.0,-0.4503256593522486
79,3577,0.4203323558162268,0.5562072336265884,0.5073313782991202,0.5171065493646139,0.0,-0.451558790679107
80,3577,0.41935483870967744,0.5454545454545454,0.5073313782991202,0.5102639296187683,0.0,-0.45279192200596535
81,3577,0.41935483870967744,0.5474095796676441,0.5131964809384164,0.5073313782991202,0.0,-0.4540250533328237
82,3577,0.41935483870967744,0.5298142717497556,0.5141739980449658,0.5073313782991202,0.0,-0.4552581846596821
83,3577,0.436950146627566,0.5210166177908113,0.5210166177908113,0.5141739980449658,0.0,-0.4564913159865404
84,3577,0.49071358748778104,0.509286412512219,0.509286412512219,0.5131964809384164,0.0,-0.4577244473133988
85,3577,0.5268817204301075,0.4946236559139785,0.5102639296187683,0.5043988269794721,0.0,-0.45895757864025716
86,3577,0.5454545454545454,0.5073313782991202,0.5073313782991202,0.5141739980449658,0.0,-0.46019070996711553
87,3577,0.5425219941348973,0.5073313782991202,0.509286412512219,0.5102639296187683,0.0,-0.4614238412939739
88,3577,0.5298142717497556,0.49853372434017595,0.5141739980449658,0.5043988269794721,0.0,-0.4626569726208323
89,3577,0.5425219941348973,0.509286412512219,0.5141739980449658,0.5034213098729228,0.0,-0.46389010394769065
90,3577,0.544477028347996,0.5131964809384164,0.520039100684262,0.5102639296187683,0.0,-0.465123235274549
91,3577,0.5474095796676441,0.5102639296187683,0.5102639296187683,0.49853372434017595,0.0,-0.4663563666014074
92,3577,0.5327468230694037,0.49364613880742914,0.5161290322580645,0.5034213098729228,0.0,-0.46758949792826576
93,3577,0.509286412512219,0.5034213098729228,0.5210166177908113,0.5043988269794721,0.0,-0.46882262925512413
94,3577,0.48191593352883677,0.5043988269794721,0.5102639296187683,0.5073313782991202,0.0,-0.4700557605819825
95,3577,0.46529814271749753,0.4946236559139785,0.509286412512219,0.501466275659824,0.0,-0.4712888919088409
96,3577,0.47409579667644186,0.4780058651026393,0.5141739980449658,0.501466275659824,0.0,-0.47252202323569925
97,3577,0.4809384164222874,0.47214076246334313,0.5102639296187683,0.5063538611925709,0.0,-0.4737551545625576
98,3577,0.46920821114369504,0.4809384164222874,0.5043988269794721,0.49853372434017595,0.0,-0.474988285889416
99,3577,0.4613880742913001,0.48778103616813295,0.5063538611925709,0.5043988269794721,0.0,-0.4762214172162743
100,3577,0.46920821114369504,0.4965786901270772,0.49364613880742914,0.5073313782991202,0.0,-0.4774545485431327
101,3577,0.4750733137829912,0.4965786901270772,0.5043988269794721,0.501466275659824,0.0,-0.47868767986999106
102,3577,0.4809384164222874,0.4887585532746823,0.5073313782991202,0.5043988269794721,0.0,-0.47992081119684943
103,3577,0.4662756598240469,0.5043988269794721,0.5073313782991202,0.501466275659824,0.0,-0.4811539425237078
104,3577,0.4916911045943304,0.5063538611925709,0.5102639296187683,0.501466275659824,0.0,-0.4823870738505662
105,3577,0.48484848484848486,0.5210166177908113,0.5063538611925709,0.5004887585532747,0.0,-0.48362020517742454
106,3577,0.4780058651026393,0.5210166177908113,0.5043988269794721,0.501466275659824,0.0,-0.4848533365042829
107,3577,0.47996089931573804,0.512218963831867,0.509286412512219,0.5043988269794721,0.0,-0.4860864678311413
108,3577,0.49364613880742914,0.5171065493646139,0.5073313782991202,0.49853372434017595,0.0,-0.48731959915799966
109,3577,0.5073313782991202,0.5259042033235581,0.501466275659824,0.5063538611925709,0.0,-0.48855273048485803
110,3577,0.5043988269794721,0.52297165200391,0.5063538611925709,0.512218963831867,0.0,-0.4897858618117164
111,3577,0.4916911045943304,0.501466275659824,0.5102639296187683,0.509286412512219,0.0,-0.4910189931385748
112,3577,0.4916911045943304,0.4946236559139785,0.5161290322580645,0.5073313782991202,0.0,-0.49225212446543315
113,3577,0.4975562072336266,0.4946236559139785,0.509286412512219,0.5034213098729228,0.0,-0.4934852557922915
114,3577,0.48778103616813295,0.5131964809384164,0.501466275659824,0.501466275659824,0.0,-0.4947183871191499
115,3577,0.4780058651026393,0.5210166177908113,0.4946236559139785,0.5043988269794721,0.0,-0.4959515184460082
116,3577,0.48484848484848486,0.5395894428152492,0.5043988269794721,0.5043988269794721,0.0,-0.4971846497728666
117,3577,0.4838709677419355,0.5395894428152492,0.5043988269794721,0.5043988269794721,0.0,-0.49841778109972495
118,3577,0.49071358748778104,0.5268817204301075,0.5102639296187683,0.5043988269794721,0.0,-0.4996509124265833
119,3577,0.4975562072336266,0.5268817204301075,0.49853372434017595,0.5043988269794721,0.0,-0.5008840437534416
120,3577,0.5239491691104594,0.5425219941348973,0.5043988269794721,0.5102639296187683,0.0,-0.5021171750803001
121,3577,0.5454545454545454,0.5171065493646139,0.5004887585532747,0.5171065493646139,0.0,-0.5033503064071585
122,3577,0.5591397849462365,0.520039100684262,0.5102639296187683,0.5102639296187683,0.0,-0.5045834377340168
123,3577,0.5395894428152492,0.5210166177908113,0.5171065493646139,0.5141739980449658,0.0,-0.5058165690608751
124,3577,0.5210166177908113,0.5141739980449658,0.5141739980449658,0.5043988269794721,0.0,-0.5070497003877336
125,3577,0.520039100684262,0.5073313782991202,0.5210166177908113,0.5034213098729228,0.0,-0.5089132938757734
126,3577,0.5503421309872922,0.5034213098729228,0.5102639296187683,0.5259042033235581,0.0,-0.5107768873638132
127,3577,0.5904203323558163,0.4975562072336266,0.5063538611925709,0.5171065493646139,0.0,-0.512640480851853
128,3577,0.6001955034213099,0.4916911045943304,0.5102639296187683,0.5141739980449658,0.0,-0.5145040743398929
129,3577,0.5894428152492669,0.4965786901270772,0.5043988269794721,0.5161290322580645,0.0,-0.5163676678279328
130,3577,0.5640273704789834,0.4965786901270772,0.5073313782991202,0.5171065493646139,0.0,-0.5182312613159725
131,3577,0.5620723362658846,0.501466275659824,0.5073313782991202,0.512218963831867,0.0,-0.5200948548040123
132,3577,0.5610948191593352,0.5063538611925709,0.512218963831867,0.501466275659824,0.0,-0.5219584482920522
133,3577,0.5395894428152492,0.5131964809384164,0.5043988269794721,0.5073313782991202,0.0,-0.5238220417800921
134,3577,0.5259042033235581,0.5210166177908113,0.5073313782991202,0.5043988269794721,0.0,-0.5256856352681318
135,3577,0.5034213098729228,0.48778103616813295,0.501466275659824,0.5034213098729228,0.0,-0.5275492287561716
136,3577,0.49853372434017595,0.49071358748778104,0.5043988269794721,0.501466275659824,0.0,-0.5294128222442114
137,3577,0.512218963831867,0.5043988269794721,0.5063538611925709,0.4946236559139785,0.0,-0.5312764157322513
138,3577,0.520039100684262,0.509286412512219,0.5073313782991202,0.4975562072336266,0.0,-0.5331400092202911
139,3577,0.5004887585532747,0.5268817204301075,0.501466275659824,0.49071358748778104,0.0,-0.5350036027083309
140,3577,0.48191593352883677,0.5141739980449658,0.512218963831867,0.4946236559139785,0.0,-0.5368671961963707
141,3577,0.4682306940371456,0.5171065493646139,0.5131964809384164,0.4887585532746823,0.0,-0.5387307896844105
142,3577,0.47409579667644186,0.512218963831867,0.509286412512219,0.4965786901270772,0.0,-0.5405943831724502
143,3577,0.47702834799608995,0.5043988269794721,0.5102639296187683,0.4946236559139785,0.0,-0.5424579766604901
144,3577,0.4506353861192571,0.5004887585532747,0.5043988269794721,0.5063538611925709,0.0,-0.54432157014853
145,3577,0.45650048875855326,0.520039100684262,0.5043988269794721,0.49853372434017595,0.0,-0.5461851636365698
146,3577,0.45943304007820135,0.520039100684262,0.5102639296187683,0.501466275659824,0.0,-0.5480487571246095
147,3577,0.4662756598240469,0.5141739980449658,0.5063538611925709,0.501466275659824,0.0,-0.5499123506126493
148,3577,0.46920821114369504,0.5102639296187683,0.5131964809384164,0.5073313782991202,0.0,-0.5517759441006891
149,3577,0.45650048875855326,0.5171065493646139,0.5171065493646139,0.5190615835777126,0.0,-0.553639537588729
150,3577,0.4662756598240469,0.5259042033235581,0.5043988269794721,0.5161290322580645,0.0,-0.5555031310767689
151,3577,0.47214076246334313,0.5141739980449658,0.501466275659824,0.5102639296187683,0.0,-0.5573667245648086
152,3577,0.4780058651026393,0.5034213098729228,0.5043988269794721,0.5102639296187683,0.0,-0.5592303180528484
153,3577,0.4750733137829912,0.5004887585532747,0.501466275659824,0.5141739980449658,0.0,-0.5610939115408882
154,3577,0.4809384164222874,0.5034213098729228,0.501466275659824,0.5073313782991202,0.0,-0.5629575050289279
155,3577,0.49364613880742914,0.509286412512219,0.501466275659824,0.5043988269794721,0.0,-0.5648210985169678
156,3577,0.501466275659824,0.4975562072336266,0.5063538611925709,0.5043988269794721,0.0,-0.5666846920050077
157,3577,0.5171065493646139,0.48778103616813295,0.512218963831867,0.49853372434017595,0.0,-0.5685482854930475
158,3577,0.4975562072336266,0.5043988269794721,0.5043988269794721,0.5043988269794721,0.0,-0.5704118789810873
159,3577,0.48191593352883677,0.5043988269794721,0.5102639296187683,0.5043988269794721,0.0,-0.572275472469127
160,3577,0.4975562072336266,0.5063538611925709,0.5063538611925709,0.5210166177908113,0.0,-0.5741390659571668
161,3577,0.49853372434017595,0.5004887585532747,0.5034213098729228,0.5239491691104594,0.0,-0.5760026594452067
162,3577,0.5063538611925709,0.4946236559139785,0.5102639296187683,0.5073313782991202,0.0,-0.5778662529332466
163,3577,0.5073313782991202,0.4887585532746823,0.5073313782991202,0.5171065493646139,0.0,-0.5797298464212863
164,3577,0.5131964809384164,0.4946236559139785,0.5141739980449658,0.5131964809384164,0.0,-0.5815934399093261
165,3577,0.5073313782991202,0.49364613880742914,0.5034213098729228,0.5171065493646139,0.0,-0.5834570333973659
166,3577,0.5073313782991202,0.509286412512219,0.5131964809384164,0.5171065493646139,0.0,-0.5853206268854058
167,3577,0.5043988269794721,0.5317693059628543,0.5063538611925709,0.5131964809384164,0.0,-0.5871842203734456
168,3577,0.5141739980449658,0.520039100684262,0.512218963831867,0.5210166177908113,0.0,-0.5890478138614854
169,3577,0.509286412512219,0.5131964809384164,0.5102639296187683,0.52297165200391,0.0,-0.5909114073495252
170,3577,0.49853372434017595,0.5102639296187683,0.509286412512219,0.520039100684262,0.0,-0.592775000837565
171,3577,0.5171065493646139,0.5102639296187683,0.5073313782991202,0.5171065493646139,0.0,-0.5946385943256047
172,3577,0.5190615835777126,0.5131964809384164,0.5102639296187683,0.501466275659824,0.0,-0.5965021878136446
173,3577,0.5288367546432062,0.5141739980449658,0.5141739980449658,0.501466275659824,0.0,-0.5983657813016845
174,3577,0.5425219941348973,0.5210166177908113,0.5210166177908113,0.5161290322580645,0.0,-0.6002293747897243
175,3577,0.52297165200391,0.5190615835777126,0.5210166177908113,0.5073313782991202,0.0,-0.602092968277764
176,3577,0.49853372434017595,0.512218963831867,0.5073313782991202,0.501466275659824,0.0,-0.6039565617658038
177,3577,0.4916911045943304,0.5190615835777126,0.5161290322580645,0.501466275659824,0.0,-0.6058201552538436
178,3577,0.4965786901270772,0.512218963831867,0.5102639296187683,0.5043988269794721,0.0,-0.6076837487418835
179,3577,0.4887585532746823,0.5141739980449658,0.520039100684262,0.509286412512219,0.0,-0.6095473422299234
180,3577,0.49853372434017595,0.5043988269794721,0.5141739980449658,0.5034213098729228,0.0,-0.6114109357179631
181,3577,0.5043988269794721,0.501466275659824,0.509286412512219,0.5063538611925709,0.0,-0.6132745292060029
182,3577,0.5102639296187683,0.5073313782991202,0.4975562072336266,0.5131964809384164,0.0,-0.6151381226940427
183,3577,0.509286412512219,0.5210166177908113,0.4965786901270772,0.512218963831867,0.0,-0.6170017161820824
184,3577,0.5161290322580645,0.5425219941348973,0.5043988269794721,0.5073313782991202,0.0,-0.6188653096701223
185,3577,0.5131964809384164,0.5210166177908113,0.4946236559139785,0.5043988269794721,0.0,-0.6207289031581622
186,3577,0.5171065493646139,0.501466275659824,0.49364613880742914,0.49853372434017595,0.0,-0.622592496646202
187,3577,0.5386119257086999,0.501466275659824,0.5043988269794721,0.5004887585532747,0.0,-0.6244560901342417
188,3577,0.5483870967741935,0.4946236559139785,0.501466275659824,0.5102639296187683,0.0,-0.6263196836222815
189,3577,0.5562072336265884,0.5073313782991202,0.5141739980449658,0.5063538611925709,0.0,-0.6281832771103214
190,3577,0.5454545454545454,0.5073313782991202,0.5171065493646139,0.512218963831867,0.0,-0.6300468705983613
191,3577,0.5268817204301075,0.5268817204301075,0.509286412512219,0.509286412512219,0.0,-0.6319104640864011
192,3577,0.520039100684262,0.52297165200391,0.5131964809384164,0.5034213098729228,0.0,-0.6337740575744408
193,3577,0.5317693059628543,0.5298142717497556,0.5102639296187683,0.5043988269794721,0.0,-0.6356376510624806
194,3577,0.5395894428152492,0.5239491691104594,0.509286412512219,0.509286412512219,0.0,-0.6375012445505205
195,3577,0.5483870967741935,0.5063538611925709,0.5141739980449658,0.5102639296187683,0.0,-0.6393648380385604
196,3577,0.5395894428152492,0.4965786901270772,0.512218963831867,0.5210166177908113,0.0,-0.6412284315266001
197,3577,0.5327468230694037,0.49853372434017595,0.5102639296187683,0.5288367546432062,0.0,-0.6430920250146399
198,3577,0.4887585532746823,0.501466275659824,0.5171065493646139,0.5171065493646139,0.0,-0.6449556185026797
199,3577,0.47214076246334313,0.520039100684262,0.5171065493646139,0.5171065493646139,0.0,-0.6468192119907195
200,3577,0.4780058651026393,0.5131964809384164,0.5141739980449658,0.5171065493646139,0.0,-0.6486828054787593
201,3577,0.47702834799608995,0.5004887585532747,0.5141739980449658,0.5141739980449658,0.0,-0.6505463989667992
202,3577,0.47214076246334313,0.4946236559139785,0.5063538611925709,0.5190615835777126,0.0,-0.652409992454839
203,3577,0.46920821114369504,0.4975562072336266,0.520039100684262,0.5063538611925709,0.0,-0.6542735859428788
204,3577,0.49071358748778104,0.49071358748778104,0.5141739980449658,0.5131964809384164,0.0,-0.6561371794309185
205,3577,0.4946236559139785,0.4780058651026393,0.509286412512219,0.5073313782991202,0.0,-0.6580007729189583
206,3577,0.4916911045943304,0.48191593352883677,0.509286412512219,0.49853372434017595,0.0,-0.6598643664069982
207,3577,0.49853372434017595,0.5043988269794721,0.512218963831867,0.49364613880742914,0.0,-0.6617279598950381
208,3577,0.5043988269794721,0.5268817204301075,0.5102639296187683,0.5043988269794721,0.0,-0.6635915533830778
209,3577,0.49071358748778104,0.5356793743890518,0.5141739980449658,0.49853372434017595,0.0,-0.6654551468711176
210,3577,0.49853372434017595,0.5063538611925709,0.5131964809384164,0.5063538611925709,0.0,-0.6673187403591574
211,3577,0.4887585532746823,0.4946236559139785,0.5141739980449658,0.4965786901270772,0.0,-0.6691823338471972
212,3577,0.48191593352883677,0.4965786901270772,0.5073313782991202,0.5063538611925709,0.0,-0.671045927335237
213,3577,0.4868035190615836,0.501466275659824,0.512218963831867,0.5043988269794721,0.0,-0.6729095208232769
214,3577,0.4780058651026393,0.4975562072336266,0.5034213098729228,0.49364613880742914,0.0,-0.6747731143113167
215,3577,0.47116324535679377,0.5073313782991202,0.4946236559139785,0.4975562072336266,0.0,-0.6766367077993565
216,3577,0.4965786901270772,0.5043988269794721,0.501466275659824,0.4975562072336266,0.0,-0.6785003012873962
217,3577,0.5210166177908113,0.49853372434017595,0.5004887585532747,0.501466275659824,0.0,-0.6803638947754361
218,3577,0.5347018572825024,0.5131964809384164,0.4965786901270772,0.5073313782991202,0.0,-0.682227488263476
219,3577,0.5268817204301075,0.5161290322580645,0.501466275659824,0.5004887585532747,0.0,-0.6840910817515158
220,3577,0.5268817204301075,0.5171065493646139,0.5034213098729228,0.501466275659824,0.0,-0.6859546752395556
221,3577,0.5161290322580645,0.5141739980449658,0.501466275659824,0.5210166177908113,0.0,-0.6878182687275953
222,3577,0.5239491691104594,0.5102639296187683,0.49853372434017595,0.5043988269794721,0.0,-0.6896818622156351
223,3577,0.5395894428152492,0.49853372434017595,0.5034213098729228,0.512218963831867,0.0,-0.691545455703675
224,3577,0.5620723362658846,0.4946236559139785,0.5131964809384164,0.5131964809384164,0.0,-0.6934090491917149
225,3577,0.5659824046920822,0.509286412512219,0.5043988269794721,0.5268817204301075,0.0,-0.6952726426797546
226,3577,0.5532746823069403,0.520039100684262,0.5131964809384164,0.5210166177908113,0.0,-0.6971362361677944
227,3577,0.5210166177908113,0.5425219941348973,0.512218963831867,0.5102639296187683,0.0,-0.6989998296558342
228,3577,0.5210166177908113,0.5483870967741935,0.5171065493646139,0.5210166177908113,0.0,-0.700863423143874
229,3577,0.5239491691104594,0.552297165200391,0.5073313782991202,0.5141739980449658,0.0,-0.7027270166319137
230,3577,0.5171065493646139,0.5356793743890518,0.5073313782991202,0.5190615835777126,0.0,-0.7045906101199537
231,3577,0.5141739980449658,0.5043988269794721,0.5141739980449658,0.520039100684262,0.0,-0.7064542036079935
232,3577,0.5034213098729228,0.4662756598240469,0.509286412512219,0.5190615835777126,0.0,-0.7083177970960333
233,3577,0.4682306940371456,0.4887585532746823,0.509286412512219,0.512218963831867,0.0,-0.710181390584073
234,3577,0.45943304007820135,0.4946236559139785,0.5043988269794721,0.5141739980449658,0.0,-0.7120449840721128
235,3577,0.4525904203323558,0.52297165200391,0.509286412512219,0.5141739980449658,0.0,-0.7139085775601526
236,3577,0.48191593352883677,0.5063538611925709,0.5141739980449658,0.5131964809384164,0.0,-0.7157721710481926
237,3577,0.5268817204301075,0.4946236559139785,0.5004887585532747,0.5141739980449658,0.0,-0.7176357645362323
238,3577,0.6363636363636364,0.48778103616813295,0.5102639296187683,0.512218963831867,0.0,-0.7194993580242721
239,3577,0.7086999022482894,0.501466275659824,0.5131964809384164,0.5268817204301075,0.0,-0.7213629515123119
240,3577,0.7086999022482894,0.5171065493646139,0.5141739980449658,0.5298142717497556,0.0,-0.7232265450003517
241,3577,0.6852394916911045,0.5131964809384164,0.5043988269794721,0.5268817204301075,0.0,-0.7250901384883914
242,3577,0.624633431085044,0.4916911045943304,0.5171065493646139,0.5259042033235581,0.0,-0.7269537319764314
243,3577,0.5767350928641252,0.5004887585532747,0.5141739980449658,0.52297165200391,0.0,-0.7288173254644712
244,3577,0.5288367546432062,0.5004887585532747,0.512218963831867,0.5171065493646139,0.0,-0.730680918952511
245,3577,0.501466275659824,0.48191593352883677,0.5131964809384164,0.49853372434017595,0.0,-0.7325445124405507
246,3577,0.4662756598240469,0.4662756598240469,0.5210166177908113,0.4946236559139785,0.0,-0.7344081059285907
247,3577,0.43499511241446726,0.4809384164222874,0.5043988269794721,0.4916911045943304,0.0,-0.7362716994166305
248,3577,0.4115347018572825,0.48484848484848486,0.49853372434017595,0.4838709677419355,0.0,-0.7381352929046703
249,3578,0.44281524926686217,0.4975562072336266,0.5043988269794721,0.48191593352883677,0.0,-0.73999888639271
250,3578,0.458455522971652,0.49853372434017595,0.501466275659824,0.49071358748778104,0.0,-0.7418624798807498
251,3578,0.48484848484848486,0.5063538611925709,0.5034213098729228,0.4916911045943304,0.0,-0.7437260733687898
252,3578,0.4975562072336266,0.48484848484848486,0.5073313782991202,0.4975562072336266,0.0,-0.7455896668568296
253,3578,0.49071358748778104,0.47702834799608995,0.5073313782991202,0.49071358748778104,0.0,-0.7474532603448694
254,3578,0.4525904203323558,0.47214076246334313,0.512218963831867,0.4946236559139785,0.0,-0.7493168538329091
255,3578,0.4222873900293255,0.501466275659824,0.5073313782991202,0.4916911045943304,0.0,-0.7511804473209489
