,i,ch_1,ch_2,ch_3,ch_4,true_label,pred_label
0,39103,0.4780058651026393,0.5210166177908113,0.4946236559139785,0.48484848484848486,0.0,0
1,39103,0.49364613880742914,0.5102639296187683,0.49853372434017595,0.4868035190615836,0.0,0
2,39103,0.5141739980449658,0.5131964809384164,0.5004887585532747,0.4868035190615836,0.0,0
3,39103,0.5239491691104594,0.5327468230694037,0.5034213098729228,0.4887585532746823,0.0,0
4,39103,0.5210166177908113,0.5161290322580645,0.49853372434017595,0.4887585532746823,0.0,0
5,39103,0.520039100684262,0.501466275659824,0.4975562072336266,0.4946236559139785,0.0,0
6,39103,0.5259042033235581,0.4946236559139785,0.5063538611925709,0.4946236559139785,0.0,0
7,39103,0.5483870967741935,0.4555229716520039,0.501466275659824,0.5004887585532747,0.0,0
8,39103,0.5562072336265884,0.43499511241446726,0.4975562072336266,0.5063538611925709,0.0,0
9,39103,0.5483870967741935,0.44868035190615835,0.4975562072336266,0.512218963831867,0.0,0
10,39103,0.544477028347996,0.44574780058651026,0.4887585532746823,0.5102639296187683,0.0,0
11,39103,0.5239491691104594,0.46529814271749753,0.4946236559139785,0.5004887585532747,0.0,0
12,39103,0.5288367546432062,0.5073313782991202,0.4975562072336266,0.49853372434017595,0.0,0
13,39103,0.5366568914956011,0.4975562072336266,0.48778103616813295,0.4887585532746823,0.0,0
14,39103,0.5386119257086999,0.49364613880742914,0.49364613880742914,0.47702834799608995,0.0,0
15,39103,0.5210166177908113,0.5073313782991202,0.4975562072336266,0.46920821114369504,0.0,0
16,39103,0.5171065493646139,0.5210166177908113,0.5043988269794721,0.46920821114369504,0.0,0
17,39103,0.5190615835777126,0.5073313782991202,0.501466275659824,0.46920821114369504,0.0,0
18,39103,0.5171065493646139,0.5034213098729228,0.5004887585532747,0.47214076246334313,0.0,0
19,39103,0.5141739980449658,0.5268817204301075,0.501466275659824,0.4750733137829912,0.0,0
20,39103,0.5073313782991202,0.5767350928641252,0.5073313782991202,0.47702834799608995,0.0,0
21,39103,0.501466275659824,0.5982404692082112,0.5004887585532747,0.4750733137829912,0.0,0
22,39103,0.5034213098729228,0.5210166177908113,0.5004887585532747,0.47996089931573804,0.0,0
23,39103,0.5210166177908113,0.4506353861192571,0.49853372434017595,0.4750733137829912,0.0,0
24,39103,0.5268817204301075,0.42717497556207235,0.5043988269794721,0.46920821114369504,0.0,0
25,39103,0.5161290322580645,0.436950146627566,0.5073313782991202,0.46920821114369504,0.0,0
26,39103,0.512218963831867,0.45943304007820135,0.49853372434017595,0.47214076246334313,0.0,0
27,39103,0.5190615835777126,0.4555229716520039,0.49853372434017595,0.46920821114369504,0.0,0
28,39103,0.5298142717497556,0.43010752688172044,0.5034213098729228,0.47116324535679377,0.0,0
29,39103,0.5259042033235581,0.39296187683284456,0.5034213098729228,0.4750733137829912,0.0,0
30,39103,0.5102639296187683,0.4027370478983382,0.5063538611925709,0.47996089931573804,0.0,0
31,39103,0.5131964809384164,0.4506353861192571,0.501466275659824,0.48191593352883677,0.0,0
32,39103,0.5210166177908113,0.46920821114369504,0.5034213098729228,0.4780058651026393,0.0,0
33,39103,0.5210166177908113,0.46432062561094817,0.5141739980449658,0.4780058651026393,0.0,0
34,39103,0.520039100684262,0.45943304007820135,0.501466275659824,0.47996089931573804,0.0,0
35,39103,0.501466275659824,0.45943304007820135,0.49853372434017595,0.4887585532746823,0.0,0
36,39103,0.4887585532746823,0.43010752688172044,0.49853372434017595,0.4887585532746823,0.0,0
37,39103,0.47702834799608995,0.41348973607038125,0.49071358748778104,0.4916911045943304,0.0,0
38,39103,0.46529814271749753,0.4046920821114369,0.4916911045943304,0.4946236559139785,0.0,0
39,39103,0.4506353861192571,0.3949169110459433,0.48191593352883677,0.4975562072336266,0.0,0
40,39103,0.43499511241446726,0.41544477028348,0.48191593352883677,0.4946236559139785,0.0,0
41,39103,0.43010752688172044,0.46432062561094817,0.49364613880742914,0.48778103616813295,0.0,0
42,39103,0.42717497556207235,0.48191593352883677,0.4975562072336266,0.4809384164222874,0.0,0
43,39103,0.4291300097751711,0.47214076246334313,0.501466275659824,0.4887585532746823,0.0,0
44,39103,0.4203323558162268,0.45650048875855326,0.5063538611925709,0.4780058651026393,0.0,0
45,39103,0.41348973607038125,0.45650048875855326,0.5102639296187683,0.46920821114369504,0.0,0
46,39103,0.42424242424242425,0.45356793743890517,0.5102639296187683,0.45943304007820135,0.0,0
47,39103,0.42717497556207235,0.45943304007820135,0.5141739980449658,0.44868035190615835,0.0,0
48,39103,0.43206256109481916,0.46529814271749753,0.5141739980449658,0.447702834799609,0.0,0
49,39103,0.4418377321603128,0.4662756598240469,0.5141739980449658,0.4447702834799609,0.0,0
50,39103,0.44281524926686217,0.45650048875855326,0.5141739980449658,0.4555229716520039,0.0,0
51,39103,0.4525904203323558,0.47996089931573804,0.5102639296187683,0.45650048875855326,0.0,0
52,39103,0.4613880742913001,0.5210166177908113,0.5073313782991202,0.44574780058651026,0.0,0
53,39103,0.46920821114369504,0.5239491691104594,0.5063538611925709,0.45650048875855326,0.0,0
54,39103,0.47214076246334313,0.48484848484848486,0.5161290322580645,0.46236559139784944,0.0,0
55,39103,0.4868035190615836,0.49071358748778104,0.5141739980449658,0.47409579667644186,0.0,0
56,39103,0.48778103616813295,0.5298142717497556,0.5210166177908113,0.48778103616813295,0.0,0
57,39103,0.5004887585532747,0.541544477028348,0.5190615835777126,0.47409579667644186,0.0,0
58,39103,0.5171065493646139,0.49853372434017595,0.5298142717497556,0.4682306940371456,0.0,0
59,39103,0.5034213098729228,0.5073313782991202,0.5298142717497556,0.47702834799608995,0.0,0
60,39103,0.4965786901270772,0.5425219941348973,0.5298142717497556,0.47996089931573804,0.0,0
61,39103,0.49364613880742914,0.5562072336265884,0.5317693059628543,0.48191593352883677,0.0,0
62,39103,0.48484848484848486,0.5562072336265884,0.52297165200391,0.48484848484848486,0.0,0
63,39103,0.47214076246334313,0.5347018572825024,0.5171065493646139,0.48484848484848486,0.0,0
64,39103,0.458455522971652,0.4965786901270772,0.5131964809384164,0.4916911045943304,0.0,0
65,39103,0.4506353861192571,0.46920821114369504,0.501466275659824,0.4946236559139785,0.0,0
66,39103,0.4340175953079179,0.4916911045943304,0.501466275659824,0.501466275659824,0.0,0
67,39103,0.43206256109481916,0.5659824046920822,0.501466275659824,0.4946236559139785,0.0,0
68,39103,0.43499511241446726,0.5835777126099707,0.5073313782991202,0.4916911045943304,0.0,0
69,39103,0.4447702834799609,0.5874877810361682,0.5073313782991202,0.4965786901270772,0.0,0
70,39103,0.47116324535679377,0.5738025415444771,0.5043988269794721,0.49853372434017595,0.0,0
71,39103,0.4916911045943304,0.552297165200391,0.49071358748778104,0.501466275659824,0.0,0
72,39103,0.5073313782991202,0.5356793743890518,0.48484848484848486,0.5102639296187683,0.0,0
73,39103,0.5073313782991202,0.5210166177908113,0.4868035190615836,0.5073313782991202,0.0,0
74,39103,0.49853372434017595,0.4887585532746823,0.48484848484848486,0.501466275659824,0.0,0
75,39103,0.49364613880742914,0.4975562072336266,0.4809384164222874,0.5043988269794721,0.0,0
76,39103,0.49071358748778104,0.5366568914956011,0.4750733137829912,0.5141739980449658,0.0,0
77,39103,0.4887585532746823,0.5239491691104594,0.47702834799608995,0.5161290322580645,0.0,0
78,39103,0.4916911045943304,0.49853372434017595,0.48191593352883677,0.5171065493646139,0.0,0
79,39103,0.4887585532746823,0.4838709677419355,0.4965786901270772,0.52297165200391,0.0,0
80,39103,0.4838709677419355,0.4975562072336266,0.4916911045943304,0.5298142717497556,0.0,0
81,39103,0.4780058651026393,0.5268817204301075,0.4838709677419355,0.5239491691104594,0.0,0
82,39103,0.48484848484848486,0.5298142717497556,0.48191593352883677,0.5259042033235581,0.0,0
83,39103,0.5004887585532747,0.5161290322580645,0.4780058651026393,0.5288367546432062,0.0,0
84,39103,0.5141739980449658,0.5210166177908113,0.47409579667644186,0.52297165200391,0.0,0
85,39103,0.5210166177908113,0.5268817204301075,0.4750733137829912,0.52297165200391,0.0,0
86,39103,0.5210166177908113,0.5483870967741935,0.47702834799608995,0.52297165200391,0.0,0
87,39103,0.5239491691104594,0.5454545454545454,0.4809384164222874,0.52297165200391,0.0,0
88,39103,0.5356793743890518,0.5395894428152492,0.48191593352883677,0.5268817204301075,0.0,0
89,39103,0.5327468230694037,0.5063538611925709,0.4780058651026393,0.52297165200391,0.0,0
90,39103,0.5171065493646139,0.5171065493646139,0.48484848484848486,0.5161290322580645,0.0,0
91,39103,0.49853372434017595,0.541544477028348,0.4916911045943304,0.520039100684262,0.0,0
92,39103,0.4946236559139785,0.5689149560117303,0.48778103616813295,0.5259042033235581,0.0,0
93,39103,0.4916911045943304,0.5738025415444771,0.4887585532746823,0.5268817204301075,0.0,0
94,39103,0.4780058651026393,0.5689149560117303,0.4887585532746823,0.5210166177908113,0.0,0
95,39103,0.45943304007820135,0.5532746823069403,0.4887585532746823,0.5171065493646139,0.0,0
96,39103,0.4418377321603128,0.5581622678396871,0.4946236559139785,0.5073313782991202,0.0,0
97,39103,0.4222873900293255,0.5786901270772239,0.49853372434017595,0.5034213098729228,0.0,0
98,39103,0.41935483870967744,0.5757575757575758,0.49853372434017595,0.5073313782991202,0.0,0
99,39103,0.4173998044965787,0.581622678396872,0.49364613880742914,0.5034213098729228,0.0,0
100,39103,0.41544477028348,0.6041055718475073,0.49853372434017595,0.501466275659824,0.0,0
101,39103,0.42717497556207235,0.6177908113391984,0.49071358748778104,0.4946236559139785,0.0,0
102,39103,0.436950146627566,0.5962854349951124,0.48484848484848486,0.4916911045943304,0.0,0
103,39103,0.4447702834799609,0.5767350928641252,0.4975562072336266,0.4838709677419355,0.0,0
104,39103,0.45356793743890517,0.5874877810361682,0.49853372434017595,0.48484848484848486,0.0,0
105,39103,0.458455522971652,0.5669599217986315,0.4946236559139785,0.4780058651026393,0.0,0
106,39103,0.45356793743890517,0.5327468230694037,0.501466275659824,0.4809384164222874,0.0,0
107,39103,0.44868035190615835,0.5298142717497556,0.5063538611925709,0.47702834799608995,0.0,0
108,39103,0.43499511241446726,0.520039100684262,0.5063538611925709,0.4838709677419355,0.0,0
109,39103,0.4340175953079179,0.4946236559139785,0.5141739980449658,0.49853372434017595,0.0,0
110,39103,0.44281524926686217,0.47409579667644186,0.5102639296187683,0.49853372434017595,0.0,0
111,39103,0.4418377321603128,0.49853372434017595,0.5034213098729228,0.5034213098729228,0.0,0
112,39103,0.4389051808406647,0.5591397849462365,0.501466275659824,0.5043988269794721,0.0,0
113,39103,0.45356793743890517,0.5640273704789834,0.5043988269794721,0.49364613880742914,0.0,0
114,39103,0.46432062561094817,0.5474095796676441,0.5073313782991202,0.47996089931573804,0.0,0
115,39103,0.46920821114369504,0.5288367546432062,0.5102639296187683,0.4916911045943304,0.0,0
116,39103,0.4838709677419355,0.5102639296187683,0.5102639296187683,0.4946236559139785,0.0,0
117,39103,0.48484848484848486,0.5043988269794721,0.5043988269794721,0.5063538611925709,0.0,0
118,39103,0.48778103616813295,0.5034213098729228,0.5043988269794721,0.512218963831867,0.0,0
119,39103,0.4946236559139785,0.4838709677419355,0.5102639296187683,0.5063538611925709,0.0,0
120,39103,0.49853372434017595,0.4780058651026393,0.5043988269794721,0.5043988269794721,0.0,0
121,39103,0.512218963831867,0.47214076246334313,0.5102639296187683,0.49853372434017595,0.0,0
122,39103,0.5171065493646139,0.45943304007820135,0.5043988269794721,0.48484848484848486,0.0,0
123,39103,0.5102639296187683,0.4662756598240469,0.501466275659824,0.48191593352883677,0.0,0
124,39103,0.5239491691104594,0.5043988269794721,0.5073313782991202,0.47996089931573804,0.0,0
125,39103,0.5386119257086999,0.48484848484848486,0.5141739980449658,0.48484848484848486,0.0,0
126,39103,0.5562072336265884,0.4750733137829912,0.5102639296187683,0.4887585532746823,0.0,0
127,39103,0.5591397849462365,0.4662756598240469,0.5102639296187683,0.49853372434017595,0.0,0
128,39103,0.5483870967741935,0.45356793743890517,0.5141739980449658,0.4975562072336266,0.0,0
129,39103,0.5395894428152492,0.46236559139784944,0.509286412512219,0.4916911045943304,0.0,0
130,39103,0.5356793743890518,0.447702834799609,0.5141739980449658,0.49071358748778104,0.0,0
131,39103,0.5239491691104594,0.44868035190615835,0.5141739980449658,0.49364613880742914,0.0,0
132,39103,0.5268817204301075,0.4447702834799609,0.509286412512219,0.4946236559139785,0.0,0
133,39103,0.5298142717497556,0.46920821114369504,0.5043988269794721,0.501466275659824,0.0,0
134,39103,0.5474095796676441,0.501466275659824,0.5004887585532747,0.5063538611925709,0.0,0
135,39103,0.5483870967741935,0.4868035190615836,0.4946236559139785,0.5034213098729228,0.0,0
136,39103,0.552297165200391,0.48778103616813295,0.49853372434017595,0.5073313782991202,0.0,0
137,39103,0.5483870967741935,0.48778103616813295,0.4965786901270772,0.5102639296187683,0.0,0
138,39103,0.5395894428152492,0.5004887585532747,0.49364613880742914,0.5043988269794721,0.0,0
139,39103,0.5347018572825024,0.5347018572825024,0.4946236559139785,0.512218963831867,0.0,0
140,39103,0.5356793743890518,0.5591397849462365,0.4916911045943304,0.5161290322580645,0.0,0
141,39103,0.5562072336265884,0.5562072336265884,0.4887585532746823,0.5190615835777126,0.0,0
142,39103,0.5757575757575758,0.5327468230694037,0.4946236559139785,0.5210166177908113,0.0,0
143,39103,0.5835777126099707,0.52297165200391,0.4946236559139785,0.5210166177908113,0.0,0
144,39103,0.5767350928641252,0.512218963831867,0.4946236559139785,0.5327468230694037,0.0,0
145,39103,0.5620723362658846,0.501466275659824,0.5073313782991202,0.5327468230694037,0.0,0
146,39103,0.5483870967741935,0.520039100684262,0.5043988269794721,0.5298142717497556,0.0,0
147,39103,0.5317693059628543,0.5640273704789834,0.501466275659824,0.5317693059628543,0.0,0
148,39103,0.5239491691104594,0.5718475073313783,0.501466275659824,0.5317693059628543,0.0,0
149,39103,0.5210166177908113,0.5317693059628543,0.4975562072336266,0.5356793743890518,0.0,0
150,39103,0.5327468230694037,0.48484848484848486,0.5034213098729228,0.5298142717497556,0.0,0
151,39103,0.5454545454545454,0.44281524926686217,0.501466275659824,0.5171065493646139,0.0,0
152,39103,0.555229716520039,0.41055718475073316,0.49853372434017595,0.5102639296187683,0.0,0
153,39103,0.5610948191593352,0.436950146627566,0.501466275659824,0.49853372434017595,0.0,0
154,39103,0.552297165200391,0.4838709677419355,0.5171065493646139,0.4965786901270772,0.0,0
155,39103,0.5366568914956011,0.4838709677419355,0.52297165200391,0.48191593352883677,0.0,0
156,39103,0.5454545454545454,0.4750733137829912,0.5190615835777126,0.4780058651026393,0.0,0
157,39103,0.5591397849462365,0.447702834799609,0.520039100684262,0.48191593352883677,0.0,0
158,39103,0.5767350928641252,0.4203323558162268,0.5141739980449658,0.4780058651026393,0.0,0
159,39103,0.5806451612903226,0.41935483870967744,0.5141739980449658,0.46920821114369504,0.0,0
160,39103,0.5855327468230694,0.41348973607038125,0.5102639296187683,0.46920821114369504,0.0,0
161,39103,0.592375366568915,0.38514173998044965,0.509286412512219,0.47214076246334313,0.0,0
162,39103,0.5806451612903226,0.3870967741935484,0.5034213098729228,0.46920821114369504,0.0,0
163,39103,0.5757575757575758,0.43010752688172044,0.5063538611925709,0.4750733137829912,0.0,0
164,39103,0.570869990224829,0.46920821114369504,0.509286412512219,0.47996089931573804,0.0,0
165,39103,0.5562072336265884,0.5171065493646139,0.501466275659824,0.4750733137829912,0.0,0
166,39103,0.5356793743890518,0.5210166177908113,0.49853372434017595,0.47214076246334313,0.0,0
167,39103,0.5239491691104594,0.5073313782991202,0.501466275659824,0.47214076246334313,0.0,0
168,39103,0.5268817204301075,0.48191593352883677,0.49364613880742914,0.47214076246334313,0.0,0
169,39103,0.5171065493646139,0.4946236559139785,0.49853372434017595,0.47409579667644186,0.0,0
170,39103,0.5131964809384164,0.5171065493646139,0.5004887585532747,0.48484848484848486,0.0,0
171,39103,0.509286412512219,0.5131964809384164,0.49853372434017595,0.49071358748778104,0.0,0
172,39103,0.5288367546432062,0.49071358748778104,0.5004887585532747,0.48778103616813295,0.0,0
173,39103,0.5483870967741935,0.4447702834799609,0.4946236559139785,0.48191593352883677,0.0,0
174,39103,0.555229716520039,0.41935483870967744,0.49071358748778104,0.4780058651026393,0.0,0
175,39103,0.5591397849462365,0.43499511241446726,0.49071358748778104,0.4780058651026393,0.0,0
176,39103,0.5640273704789834,0.5073313782991202,0.49364613880742914,0.4780058651026393,0.0,0
177,39103,0.5532746823069403,0.5532746823069403,0.48484848484848486,0.47996089931573804,0.0,0
178,39103,0.52297165200391,0.5640273704789834,0.47996089931573804,0.4750733137829912,0.0,0
179,39103,0.4946236559139785,0.5640273704789834,0.4838709677419355,0.47214076246334313,0.0,0
180,39103,0.47702834799608995,0.5503421309872922,0.48191593352883677,0.47214076246334313,0.0,0
181,39103,0.46236559139784944,0.5786901270772239,0.48484848484848486,0.47996089931573804,0.0,0
182,39103,0.45943304007820135,0.5904203323558163,0.48484848484848486,0.4780058651026393,0.0,0
183,39103,0.4398826979472141,0.5669599217986315,0.47996089931573804,0.4780058651026393,0.0,0
184,39103,0.4291300097751711,0.5503421309872922,0.47996089931573804,0.4838709677419355,0.0,0
185,39103,0.43010752688172044,0.5610948191593352,0.48191593352883677,0.4975562072336266,0.0,0
186,39103,0.4506353861192571,0.5503421309872922,0.47996089931573804,0.5063538611925709,0.0,0
187,39103,0.46920821114369504,0.5288367546432062,0.48778103616813295,0.5073313782991202,0.0,0
188,39103,0.4780058651026393,0.5043988269794721,0.4975562072336266,0.5063538611925709,0.0,0
189,39103,0.4838709677419355,0.49853372434017595,0.501466275659824,0.5004887585532747,0.0,0
190,39103,0.4838709677419355,0.5004887585532747,0.5004887585532747,0.49853372434017595,0.0,0
191,39103,0.48778103616813295,0.4682306940371456,0.5073313782991202,0.501466275659824,0.0,0
192,39103,0.4750733137829912,0.4418377321603128,0.5102639296187683,0.49853372434017595,0.0,0
193,39103,0.458455522971652,0.4555229716520039,0.5073313782991202,0.4916911045943304,0.0,0
194,39103,0.4506353861192571,0.47702834799608995,0.5073313782991202,0.4887585532746823,0.0,0
195,39103,0.44868035190615835,0.4916911045943304,0.501466275659824,0.4946236559139785,0.0,0
196,39103,0.4418377321603128,0.4975562072336266,0.501466275659824,0.48778103616813295,0.0,0
197,39103,0.44281524926686217,0.5141739980449658,0.49853372434017595,0.48484848484848486,0.0,0
198,39103,0.4447702834799609,0.5298142717497556,0.49853372434017595,0.47214076246334313,0.0,0
199,39103,0.436950146627566,0.5395894428152492,0.4916911045943304,0.47214076246334313,0.0,0
200,39103,0.4506353861192571,0.5366568914956011,0.48778103616813295,0.4780058651026393,0.0,0
201,39103,0.4613880742913001,0.5738025415444771,0.4887585532746823,0.48191593352883677,0.0,0
202,39103,0.47214076246334313,0.5855327468230694,0.49364613880742914,0.4887585532746823,0.0,0
203,39103,0.48484848484848486,0.5532746823069403,0.4868035190615836,0.501466275659824,0.0,0
204,39103,0.48191593352883677,0.5395894428152492,0.49071358748778104,0.5004887585532747,0.0,0
205,39103,0.4946236559139785,0.5190615835777126,0.4965786901270772,0.4965786901270772,0.0,0
206,39103,0.5034213098729228,0.4868035190615836,0.5063538611925709,0.4946236559139785,0.0,0
