,i,ch_1,ch_2,ch_3,ch_4,true_label,pred_label
0,55955,0.4916911045943304,0.4780058651026393,0.48484848484848486,0.4809384164222874,0.0,0
1,55955,0.49071358748778104,0.4750733137829912,0.4916911045943304,0.4887585532746823,0.0,0
2,55955,0.5034213098729228,0.4613880742913001,0.501466275659824,0.4975562072336266,0.0,0
3,55955,0.49853372434017595,0.48484848484848486,0.5131964809384164,0.4946236559139785,0.0,0
4,55955,0.4946236559139785,0.5171065493646139,0.49853372434017595,0.49364613880742914,0.0,0
5,55955,0.5073313782991202,0.5043988269794721,0.5043988269794721,0.4838709677419355,0.0,0
6,55955,0.5073313782991202,0.5347018572825024,0.5141739980449658,0.5034213098729228,0.0,0
7,55955,0.5073313782991202,0.5386119257086999,0.5239491691104594,0.5073313782991202,0.0,0
8,55955,0.5288367546432062,0.544477028347996,0.5425219941348973,0.5004887585532747,0.0,0
9,55955,0.5356793743890518,0.5268817204301075,0.544477028347996,0.5073313782991202,0.0,0
10,55955,0.5454545454545454,0.5102639296187683,0.5366568914956011,0.5073313782991202,0.0,0
11,55955,0.5239491691104594,0.52297165200391,0.5210166177908113,0.501466275659824,0.0,0
12,55955,0.5268817204301075,0.5239491691104594,0.5141739980449658,0.5073313782991202,0.0,0
13,55955,0.5239491691104594,0.5268817204301075,0.49853372434017595,0.5043988269794721,0.0,0
14,55955,0.5268817204301075,0.5366568914956011,0.5004887585532747,0.5043988269794721,0.0,0
15,55955,0.5171065493646139,0.5210166177908113,0.501466275659824,0.4916911045943304,0.0,0
16,55955,0.5141739980449658,0.5317693059628543,0.5034213098729228,0.48484848484848486,0.0,0
17,55955,0.5298142717497556,0.5210166177908113,0.4887585532746823,0.4916911045943304,0.0,0
18,55955,0.544477028347996,0.5190615835777126,0.4916911045943304,0.5073313782991202,0.0,0
19,55955,0.5395894428152492,0.5190615835777126,0.4975562072336266,0.509286412512219,0.0,0
20,55955,0.5298142717497556,0.512218963831867,0.52297165200391,0.5102639296187683,0.0,0
21,55955,0.5131964809384164,0.5171065493646139,0.5288367546432062,0.5102639296187683,0.0,0
22,55955,0.49853372434017595,0.5131964809384164,0.5171065493646139,0.5073313782991202,0.0,0
23,55955,0.49853372434017595,0.509286412512219,0.5073313782991202,0.5171065493646139,0.0,0
24,55955,0.5073313782991202,0.4946236559139785,0.5161290322580645,0.5171065493646139,0.0,0
25,55955,0.5043988269794721,0.48191593352883677,0.5141739980449658,0.5141739980449658,0.0,0
26,55955,0.5102639296187683,0.49364613880742914,0.5073313782991202,0.5161290322580645,0.0,0
27,55955,0.5102639296187683,0.5043988269794721,0.5171065493646139,0.5043988269794721,0.0,0
28,55955,0.5161290322580645,0.5366568914956011,0.5171065493646139,0.5063538611925709,0.0,0
29,55955,0.5171065493646139,0.5483870967741935,0.5102639296187683,0.5073313782991202,0.0,0
30,55955,0.5386119257086999,0.5327468230694037,0.512218963831867,0.4965786901270772,0.0,0
31,55955,0.5327468230694037,0.5210166177908113,0.520039100684262,0.5063538611925709,0.0,0
32,55955,0.520039100684262,0.5356793743890518,0.5210166177908113,0.5141739980449658,0.0,0
33,55955,0.5034213098729228,0.5190615835777126,0.520039100684262,0.5171065493646139,0.0,0
34,55955,0.49364613880742914,0.5063538611925709,0.5171065493646139,0.5356793743890518,0.0,0
35,55955,0.4946236559139785,0.49853372434017595,0.5210166177908113,0.5327468230694037,0.0,0
36,55955,0.48191593352883677,0.4946236559139785,0.5190615835777126,0.5347018572825024,0.0,0
37,55955,0.48191593352883677,0.48778103616813295,0.5210166177908113,0.5171065493646139,0.0,0
38,55955,0.4838709677419355,0.4887585532746823,0.5210166177908113,0.5171065493646139,0.0,0
39,55955,0.49853372434017595,0.48484848484848486,0.5131964809384164,0.5034213098729228,0.0,0
40,55955,0.5102639296187683,0.501466275659824,0.5043988269794721,0.49853372434017595,0.0,0
41,55955,0.5073313782991202,0.52297165200391,0.512218963831867,0.501466275659824,0.0,0
42,55955,0.5239491691104594,0.5268817204301075,0.5210166177908113,0.5102639296187683,0.0,0
43,55955,0.5131964809384164,0.5239491691104594,0.5347018572825024,0.5141739980449658,0.0,0
44,55955,0.5131964809384164,0.5395894428152492,0.5239491691104594,0.5102639296187683,0.0,0
45,55955,0.501466275659824,0.5562072336265884,0.5239491691104594,0.5073313782991202,0.0,0
46,55955,0.5034213098729228,0.5317693059628543,0.5239491691104594,0.512218963831867,0.0,0
47,55955,0.4975562072336266,0.52297165200391,0.512218963831867,0.512218963831867,0.0,0
48,55955,0.4965786901270772,0.5366568914956011,0.4946236559139785,0.49853372434017595,0.0,0
49,55955,0.512218963831867,0.509286412512219,0.48484848484848486,0.4975562072336266,0.0,0
50,55955,0.5043988269794721,0.49853372434017595,0.4868035190615836,0.49853372434017595,0.0,0
51,55955,0.5102639296187683,0.501466275659824,0.48778103616813295,0.5043988269794721,0.0,0
52,55955,0.509286412512219,0.4887585532746823,0.4946236559139785,0.5004887585532747,0.0,0
53,55955,0.5034213098729228,0.4662756598240469,0.4887585532746823,0.5004887585532747,0.0,0
54,55955,0.5004887585532747,0.47116324535679377,0.49853372434017595,0.4965786901270772,0.0,0
55,55955,0.4780058651026393,0.501466275659824,0.49364613880742914,0.501466275659824,0.0,0
56,55955,0.46920821114369504,0.5239491691104594,0.49364613880742914,0.49071358748778104,0.0,0
57,55955,0.4838709677419355,0.5532746823069403,0.5063538611925709,0.48778103616813295,0.0,0
58,55955,0.501466275659824,0.570869990224829,0.5131964809384164,0.48191593352883677,0.0,0
59,55955,0.5102639296187683,0.5659824046920822,0.5259042033235581,0.48778103616813295,0.0,0
60,55955,0.5298142717497556,0.5298142717497556,0.5239491691104594,0.4838709677419355,0.0,0
61,55955,0.5141739980449658,0.4975562072336266,0.5034213098729228,0.49364613880742914,0.0,0
62,55955,0.520039100684262,0.4750733137829912,0.501466275659824,0.5004887585532747,0.0,0
63,55955,0.5043988269794721,0.48484848484848486,0.4965786901270772,0.49853372434017595,0.0,0
64,55955,0.5004887585532747,0.4682306940371456,0.501466275659824,0.5102639296187683,0.0,0
65,55955,0.4946236559139785,0.4613880742913001,0.5063538611925709,0.5131964809384164,0.0,0
66,55955,0.49071358748778104,0.45943304007820135,0.5161290322580645,0.501466275659824,0.0,0
67,55955,0.48778103616813295,0.4525904203323558,0.5239491691104594,0.4946236559139785,0.0,0
68,55955,0.4780058651026393,0.44281524926686217,0.5327468230694037,0.5073313782991202,0.0,0
69,55955,0.46529814271749753,0.45356793743890517,0.5327468230694037,0.4946236559139785,0.0,0
70,55955,0.4613880742913001,0.44281524926686217,0.5190615835777126,0.49853372434017595,0.0,0
71,55955,0.4506353861192571,0.44574780058651026,0.5161290322580645,0.5043988269794721,0.0,0
72,55955,0.4555229716520039,0.46920821114369504,0.5141739980449658,0.5034213098729228,0.0,0
73,55955,0.46920821114369504,0.4868035190615836,0.509286412512219,0.5043988269794721,0.0,0
74,55955,0.48778103616813295,0.49364613880742914,0.5073313782991202,0.5004887585532747,0.0,0
