,i,ch_1,ch_2,ch_3,ch_4,true_label,pred_label
0,41547,0.52297165200391,0.5503421309872922,0.4916911045943304,0.5171065493646139,0.0,0
1,41547,0.5259042033235581,0.5327468230694037,0.501466275659824,0.5131964809384164,0.0,0
2,41547,0.5327468230694037,0.501466275659824,0.5063538611925709,0.5063538611925709,0.0,0
3,41547,0.5327468230694037,0.5073313782991202,0.5043988269794721,0.49853372434017595,0.0,0
4,41547,0.5386119257086999,0.4887585532746823,0.5131964809384164,0.4975562072336266,0.0,0
5,41547,0.5503421309872922,0.4975562072336266,0.5043988269794721,0.4946236559139785,0.0,0
6,41547,0.5239491691104594,0.4916911045943304,0.5043988269794721,0.4946236559139785,0.0,0
7,41547,0.5288367546432062,0.4838709677419355,0.5073313782991202,0.4965786901270772,0.0,0
8,41547,0.5298142717497556,0.48191593352883677,0.5073313782991202,0.5073313782991202,0.0,0
9,41547,0.49853372434017595,0.49853372434017595,0.4946236559139785,0.5161290322580645,0.0,0
10,41547,0.4916911045943304,0.4916911045943304,0.4975562072336266,0.5141739980449658,0.0,0
11,41547,0.4916911045943304,0.4780058651026393,0.49853372434017595,0.5161290322580645,0.0,0
12,41547,0.4946236559139785,0.4946236559139785,0.501466275659824,0.5239491691104594,0.0,0
13,41547,0.4780058651026393,0.4780058651026393,0.4946236559139785,0.52297165200391,0.0,0
14,41547,0.47214076246334313,0.4946236559139785,0.5043988269794721,0.5190615835777126,0.0,0
15,41547,0.45943304007820135,0.49853372434017595,0.501466275659824,0.5239491691104594,0.0,0
16,41547,0.44868035190615835,0.4916911045943304,0.4946236559139785,0.5141739980449658,0.0,0
17,41547,0.45650048875855326,0.49071358748778104,0.5034213098729228,0.5063538611925709,0.0,0
18,41547,0.4887585532746823,0.4682306940371456,0.5043988269794721,0.501466275659824,0.0,0
19,41547,0.49853372434017595,0.47996089931573804,0.4946236559139785,0.5004887585532747,0.0,0
20,41547,0.49853372434017595,0.5073313782991202,0.49853372434017595,0.5210166177908113,0.0,0
21,41547,0.4887585532746823,0.509286412512219,0.49364613880742914,0.5268817204301075,0.0,0
22,41547,0.4868035190615836,0.5034213098729228,0.5043988269794721,0.5454545454545454,0.0,0
