,i,ch_1,ch_2,ch_3,ch_4,true_label,pred_label
0,7984,0.4662756598240469,0.5239491691104594,0.501466275659824,0.4975562072336266,0.0,0
1,7984,0.4887585532746823,0.5171065493646139,0.501466275659824,0.49853372434017595,0.0,0
2,7984,0.5141739980449658,0.5317693059628543,0.4965786901270772,0.4946236559139785,0.0,0
3,7984,0.5141739980449658,0.541544477028348,0.4965786901270772,0.501466275659824,0.0,0
4,7984,0.4887585532746823,0.5395894428152492,0.4975562072336266,0.5043988269794721,0.0,0
5,7984,0.47702834799608995,0.5298142717497556,0.501466275659824,0.501466275659824,0.0,0
6,7984,0.48191593352883677,0.5210166177908113,0.5043988269794721,0.5004887585532747,0.0,0
7,7984,0.49071358748778104,0.5190615835777126,0.5043988269794721,0.49853372434017595,0.0,0
8,7984,0.4946236559139785,0.5171065493646139,0.5034213098729228,0.5004887585532747,0.0,0
9,7984,0.48484848484848486,0.52297165200391,0.501466275659824,0.5034213098729228,0.0,0
10,7984,0.48778103616813295,0.5190615835777126,0.49853372434017595,0.501466275659824,0.0,0
11,7984,0.4887585532746823,0.49853372434017595,0.501466275659824,0.5034213098729228,0.0,0
12,7984,0.4887585532746823,0.4887585532746823,0.5043988269794721,0.509286412512219,0.0,0
13,7984,0.48778103616813295,0.4838709677419355,0.501466275659824,0.5043988269794721,0.0,0
14,7984,0.48191593352883677,0.48484848484848486,0.4946236559139785,0.5004887585532747,0.0,0
15,7984,0.4965786901270772,0.47702834799608995,0.49853372434017595,0.49853372434017595,0.0,0
16,7984,0.5210166177908113,0.47214076246334313,0.49853372434017595,0.5004887585532747,0.0,0
17,7984,0.5073313782991202,0.4887585532746823,0.4946236559139785,0.49853372434017595,0.0,0
18,7984,0.4887585532746823,0.5004887585532747,0.5034213098729228,0.49853372434017595,0.0,0
19,7984,0.48191593352883677,0.4946236559139785,0.49853372434017595,0.5043988269794721,0.0,0
20,7984,0.5102639296187683,0.4946236559139785,0.5004887585532747,0.49853372434017595,0.0,0
21,7984,0.5190615835777126,0.49853372434017595,0.5034213098729228,0.49853372434017595,0.0,0
22,7984,0.501466275659824,0.4887585532746823,0.4975562072336266,0.501466275659824,0.0,0
23,7984,0.4946236559139785,0.4887585532746823,0.49853372434017595,0.5004887585532747,0.0,0
