,Name,Score
64,EntropySampling_round_10-epoch=89-train_loss=0.26494.ckpt,0.9277576198704236
65,EntropySampling_round_10-epoch=99-train_loss=0.25993.ckpt,0.9472641692709349
66,EntropySampling_round_11-epoch=49-train_loss=0.26877.ckpt,0.919790296048654
67,EntropySampling_round_11-epoch=59-train_loss=0.27954.ckpt,0.9547891589685766
68,EntropySampling_round_11-epoch=69-train_loss=0.28134.ckpt,0.9359668241467447
69,EntropySampling_round_11-epoch=79-train_loss=0.28280.ckpt,0.9339953252711524
70,EntropySampling_round_11-epoch=89-train_loss=0.24292.ckpt,0.9414585019034737
71,EntropySampling_round_11-epoch=99-train_loss=0.27688.ckpt,0.9430922625312534
72,EntropySampling_round_12-epoch=49-train_loss=0.26327.ckpt,0.9516606405345684
73,EntropySampling_round_12-epoch=59-train_loss=0.26919.ckpt,0.9546681586132106
74,EntropySampling_round_12-epoch=69-train_loss=0.26747.ckpt,0.9432984658308947
75,EntropySampling_round_12-epoch=79-train_loss=0.27863.ckpt,0.9432007823189885
76,EntropySampling_round_12-epoch=89-train_loss=0.28463.ckpt,0.9535118061226044
77,EntropySampling_round_12-epoch=99-train_loss=0.25522.ckpt,0.9464365434753923
78,EntropySampling_round_8-epoch=49-train_loss=0.28707.ckpt,0.9262859844540834
79,EntropySampling_round_8-epoch=59-train_loss=0.24718.ckpt,0.9434794285666468
80,EntropySampling_round_8-epoch=69-train_loss=0.27637.ckpt,0.9395988387592079
81,EntropySampling_round_8-epoch=79-train_loss=0.26839.ckpt,0.9325275554448648
82,EntropySampling_round_8-epoch=89-train_loss=0.26154.ckpt,0.9231164685844009
83,EntropySampling_round_8-epoch=99-train_loss=0.27031.ckpt,0.9312292046770081
84,EntropySampling_round_9-epoch=49-train_loss=0.25977.ckpt,0.9353963122629155
85,EntropySampling_round_9-epoch=59-train_loss=0.24946.ckpt,0.9401426877286633
86,EntropySampling_round_9-epoch=69-train_loss=0.26685.ckpt,0.9390937242363422
87,EntropySampling_round_9-epoch=79-train_loss=0.26881.ckpt,0.9349020567282831
88,EntropySampling_round_9-epoch=89-train_loss=0.25939.ckpt,0.914521969992268
89,EntropySampling_round_9-epoch=99-train_loss=0.24090.ckpt,0.9239499123207842
90,EntropySamplingDropout_round_10-epoch=49-train_loss=0.30443.ckpt,0.9434805366195866
91,EntropySamplingDropout_round_10-epoch=59-train_loss=0.29907.ckpt,0.9419560254667678
92,EntropySamplingDropout_round_10-epoch=69-train_loss=0.28354.ckpt,0.9484398835104281
93,EntropySamplingDropout_round_10-epoch=79-train_loss=0.30085.ckpt,0.9373569355559003
94,EntropySamplingDropout_round_10-epoch=89-train_loss=0.29213.ckpt,0.948154696487958
95,EntropySamplingDropout_round_10-epoch=99-train_loss=0.30487.ckpt,0.933690518346872
96,EntropySamplingDropout_round_11-epoch=49-train_loss=0.32580.ckpt,0.9493754443083435
97,EntropySamplingDropout_round_11-epoch=59-train_loss=0.29948.ckpt,0.9423846648280403
98,EntropySamplingDropout_round_11-epoch=69-train_loss=0.29739.ckpt,0.9400032685218646
99,EntropySamplingDropout_round_11-epoch=79-train_loss=0.29515.ckpt,0.946048095847606
100,EntropySamplingDropout_round_11-epoch=89-train_loss=0.29478.ckpt,0.9454591031654779
101,EntropySamplingDropout_round_11-epoch=99-train_loss=0.29101.ckpt,0.9306896649753436
102,EntropySamplingDropout_round_12-epoch=49-train_loss=0.30471.ckpt,0.9600433898878762
103,EntropySamplingDropout_round_12-epoch=59-train_loss=0.29637.ckpt,0.953186318982532
104,EntropySamplingDropout_round_12-epoch=69-train_loss=0.28368.ckpt,0.9492273227359285
105,EntropySamplingDropout_round_12-epoch=79-train_loss=0.28672.ckpt,0.9513641383207976
106,EntropySamplingDropout_round_12-epoch=89-train_loss=0.28168.ckpt,0.943559466593902
107,EntropySamplingDropout_round_12-epoch=99-train_loss=0.29337.ckpt,0.9162419551006462
108,EntropySamplingDropout_round_8-epoch=49-train_loss=0.30224.ckpt,0.9240825802713097
109,EntropySamplingDropout_round_8-epoch=59-train_loss=0.30692.ckpt,0.9506133757358273
110,EntropySamplingDropout_round_8-epoch=69-train_loss=0.30620.ckpt,0.9381794637038312
111,EntropySamplingDropout_round_8-epoch=79-train_loss=0.28784.ckpt,0.9206631426662311
112,EntropySamplingDropout_round_8-epoch=89-train_loss=0.30687.ckpt,0.9209156608715843
113,EntropySamplingDropout_round_8-epoch=99-train_loss=0.29337.ckpt,0.9321680833300983
114,EntropySamplingDropout_round_9-epoch=49-train_loss=0.30563.ckpt,0.9300570361447292
115,EntropySamplingDropout_round_9-epoch=59-train_loss=0.31720.ckpt,0.9290310058027909
116,EntropySamplingDropout_round_9-epoch=69-train_loss=0.32722.ckpt,0.9436199468831649
117,EntropySamplingDropout_round_9-epoch=79-train_loss=0.31571.ckpt,0.9457023391012599
118,EntropySamplingDropout_round_9-epoch=89-train_loss=0.30658.ckpt,0.9448964872797597
119,EntropySamplingDropout_round_9-epoch=99-train_loss=0.28470.ckpt,0.9437106853457234
120,KCenterGreedy_round_10-epoch=49-train_loss=0.20660.ckpt,0.8902282472181593
121,KCenterGreedy_round_10-epoch=59-train_loss=0.19006.ckpt,0.8988116981092632
122,KCenterGreedy_round_10-epoch=69-train_loss=0.16364.ckpt,0.8731080502660671
123,KCenterGreedy_round_10-epoch=79-train_loss=0.17990.ckpt,0.8883827500227235
124,KCenterGreedy_round_10-epoch=89-train_loss=0.19211.ckpt,0.8760954013323585
125,KCenterGreedy_round_10-epoch=99-train_loss=0.17680.ckpt,0.8898637635879114
126,KCenterGreedy_round_11-epoch=49-train_loss=0.20783.ckpt,0.9020470856861431
127,KCenterGreedy_round_11-epoch=59-train_loss=0.17351.ckpt,0.8922853057194446
128,KCenterGreedy_round_11-epoch=69-train_loss=0.19130.ckpt,0.9091641541927524
129,KCenterGreedy_round_11-epoch=79-train_loss=0.16702.ckpt,0.8960451623737263
130,KCenterGreedy_round_11-epoch=89-train_loss=0.18060.ckpt,0.9159309288066688
131,KCenterGreedy_round_11-epoch=99-train_loss=0.16917.ckpt,0.9112196705755139
132,KCenterGreedy_round_12-epoch=49-train_loss=0.18664.ckpt,0.8820633789575755
133,KCenterGreedy_round_12-epoch=59-train_loss=0.16891.ckpt,0.8661995123212518
134,KCenterGreedy_round_12-epoch=69-train_loss=0.17906.ckpt,0.8908409032163945
135,KCenterGreedy_round_12-epoch=79-train_loss=0.20443.ckpt,0.9131092195152213
136,KCenterGreedy_round_12-epoch=89-train_loss=0.17426.ckpt,0.9188447092909315
137,KCenterGreedy_round_12-epoch=99-train_loss=0.16774.ckpt,0.9392872104635666
138,KCenterGreedy_round_8-epoch=49-train_loss=0.18464.ckpt,0.8780022343204468
139,KCenterGreedy_round_8-epoch=59-train_loss=0.16538.ckpt,0.896273951924432
140,KCenterGreedy_round_8-epoch=69-train_loss=0.17356.ckpt,0.9191680039848837
141,KCenterGreedy_round_8-epoch=79-train_loss=0.17274.ckpt,0.8968220061816765
142,KCenterGreedy_round_8-epoch=89-train_loss=0.17678.ckpt,0.9296343201434101
143,KCenterGreedy_round_8-epoch=99-train_loss=0.18161.ckpt,0.9052029983874557
144,KCenterGreedy_round_9-epoch=49-train_loss=0.19917.ckpt,0.8941601983615091
145,KCenterGreedy_round_9-epoch=59-train_loss=0.17091.ckpt,0.9160722967122393
146,KCenterGreedy_round_9-epoch=69-train_loss=0.19772.ckpt,0.8960617002622412
147,KCenterGreedy_round_9-epoch=79-train_loss=0.19213.ckpt,0.8907423866628037
148,KCenterGreedy_round_9-epoch=89-train_loss=0.18110.ckpt,0.9168537884262704
149,KCenterGreedy_round_9-epoch=99-train_loss=0.17005.ckpt,0.9201241861131507
150,KCenterGreedyPCA_round_10-epoch=49-train_loss=0.18925.ckpt,0.8907528469304574
151,KCenterGreedyPCA_round_10-epoch=59-train_loss=0.18127.ckpt,0.88707973487494
152,KCenterGreedyPCA_round_10-epoch=69-train_loss=0.19687.ckpt,0.9053503024965048
153,KCenterGreedyPCA_round_10-epoch=79-train_loss=0.19073.ckpt,0.8977622261117046
154,KCenterGreedyPCA_round_10-epoch=89-train_loss=0.19382.ckpt,0.903083132904855
155,KCenterGreedyPCA_round_10-epoch=99-train_loss=0.18555.ckpt,0.9079178066007804
156,KCenterGreedyPCA_round_11-epoch=49-train_loss=0.19734.ckpt,0.884272173468705
157,KCenterGreedyPCA_round_11-epoch=59-train_loss=0.16685.ckpt,0.906799869039127
158,KCenterGreedyPCA_round_11-epoch=69-train_loss=0.17817.ckpt,0.9026986649642921
159,KCenterGreedyPCA_round_11-epoch=79-train_loss=0.17861.ckpt,0.9060180779381416
160,KCenterGreedyPCA_round_11-epoch=89-train_loss=0.15452.ckpt,0.8944980001399335
161,KCenterGreedyPCA_round_11-epoch=99-train_loss=0.17204.ckpt,0.8937892863421142
162,KCenterGreedyPCA_round_12-epoch=49-train_loss=0.18089.ckpt,0.8898153618673228
163,KCenterGreedyPCA_round_12-epoch=59-train_loss=0.18383.ckpt,0.8987186622093482
164,KCenterGreedyPCA_round_12-epoch=69-train_loss=0.17811.ckpt,0.8826899047900372
165,KCenterGreedyPCA_round_12-epoch=79-train_loss=0.18348.ckpt,0.8944267398761501
166,KCenterGreedyPCA_round_12-epoch=89-train_loss=0.18775.ckpt,0.9024201585924556
167,KCenterGreedyPCA_round_12-epoch=99-train_loss=0.18391.ckpt,0.9121263046238608
168,KCenterGreedyPCA_round_8-epoch=49-train_loss=0.18572.ckpt,0.89893708405473
169,KCenterGreedyPCA_round_8-epoch=59-train_loss=0.18814.ckpt,0.8791244219209442
170,KCenterGreedyPCA_round_8-epoch=69-train_loss=0.17263.ckpt,0.9183433319228687
171,KCenterGreedyPCA_round_8-epoch=79-train_loss=0.18437.ckpt,0.9120094522943629
172,KCenterGreedyPCA_round_8-epoch=89-train_loss=0.17537.ckpt,0.9016980308681827
173,KCenterGreedyPCA_round_8-epoch=99-train_loss=0.17681.ckpt,0.8866197119506016
174,KCenterGreedyPCA_round_9-epoch=49-train_loss=0.20608.ckpt,0.8776202058878879
175,KCenterGreedyPCA_round_9-epoch=59-train_loss=0.17775.ckpt,0.8828301630685649
176,KCenterGreedyPCA_round_9-epoch=69-train_loss=0.18211.ckpt,0.8869939783405083
177,KCenterGreedyPCA_round_9-epoch=79-train_loss=0.18503.ckpt,0.8978657622995816
178,KCenterGreedyPCA_round_9-epoch=89-train_loss=0.17745.ckpt,0.9006584763691767
179,KCenterGreedyPCA_round_9-epoch=99-train_loss=0.16356.ckpt,0.9115077526099898
180,LeastConfidence_round_10-epoch=49-train_loss=0.28323.ckpt,0.9267778848145556
181,LeastConfidence_round_10-epoch=59-train_loss=0.27790.ckpt,0.9355349371779668
182,LeastConfidence_round_10-epoch=69-train_loss=0.27628.ckpt,0.9339079160730033
183,LeastConfidence_round_10-epoch=79-train_loss=0.27028.ckpt,0.9305240082477245
184,LeastConfidence_round_10-epoch=89-train_loss=0.26941.ckpt,0.9433916418127359
185,LeastConfidence_round_10-epoch=99-train_loss=0.25880.ckpt,0.9355225052375895
186,LeastConfidence_round_11-epoch=49-train_loss=0.28745.ckpt,0.9479111169999359
187,LeastConfidence_round_11-epoch=59-train_loss=0.30868.ckpt,0.9476213911871094
188,LeastConfidence_round_11-epoch=69-train_loss=0.27382.ckpt,0.9310088861047761
189,LeastConfidence_round_11-epoch=79-train_loss=0.26586.ckpt,0.944967793944634
190,LeastConfidence_round_11-epoch=89-train_loss=0.26628.ckpt,0.9295791632782966
191,LeastConfidence_round_11-epoch=99-train_loss=0.26636.ckpt,0.9434471358107377
192,LeastConfidence_round_12-epoch=49-train_loss=0.29685.ckpt,0.9555505524438621
193,LeastConfidence_round_12-epoch=59-train_loss=0.26939.ckpt,0.9516085148221024
194,LeastConfidence_round_12-epoch=69-train_loss=0.26516.ckpt,0.9428982923130982
195,LeastConfidence_round_12-epoch=79-train_loss=0.28521.ckpt,0.9439771156558799
196,LeastConfidence_round_12-epoch=89-train_loss=0.27006.ckpt,0.9567273641514753
197,LeastConfidence_round_12-epoch=99-train_loss=0.26235.ckpt,0.9446853034163749
198,LeastConfidence_round_8-epoch=49-train_loss=0.26557.ckpt,0.9440188810261128
199,LeastConfidence_round_8-epoch=59-train_loss=0.27214.ckpt,0.9338431477699585
200,LeastConfidence_round_8-epoch=69-train_loss=0.27906.ckpt,0.9378834672761733
201,LeastConfidence_round_8-epoch=79-train_loss=0.28270.ckpt,0.9109069090786457
202,LeastConfidence_round_8-epoch=89-train_loss=0.24750.ckpt,0.927701453797855
203,LeastConfidence_round_8-epoch=99-train_loss=0.25918.ckpt,0.9236541543661437
204,LeastConfidence_round_9-epoch=49-train_loss=0.28960.ckpt,0.9283819073908214
205,LeastConfidence_round_9-epoch=59-train_loss=0.28004.ckpt,0.9483544964394695
206,LeastConfidence_round_9-epoch=69-train_loss=0.27591.ckpt,0.9303960002862695
207,LeastConfidence_round_9-epoch=79-train_loss=0.26708.ckpt,0.931960186145967
208,LeastConfidence_round_9-epoch=89-train_loss=0.25712.ckpt,0.935661187226537
209,LeastConfidence_round_9-epoch=99-train_loss=0.29436.ckpt,0.9336511549628925
210,LeastConfidenceDropout_round_10-epoch=49-train_loss=0.29265.ckpt,0.9616576345938472
211,LeastConfidenceDropout_round_10-epoch=59-train_loss=0.30808.ckpt,0.9460660777877747
212,LeastConfidenceDropout_round_10-epoch=69-train_loss=0.30236.ckpt,0.9628186650563875
213,LeastConfidenceDropout_round_10-epoch=79-train_loss=0.30301.ckpt,0.9554927537442466
214,LeastConfidenceDropout_round_10-epoch=89-train_loss=0.30144.ckpt,0.9525150369946205
215,LeastConfidenceDropout_round_10-epoch=99-train_loss=0.28820.ckpt,0.9558919318683681
216,LeastConfidenceDropout_round_11-epoch=49-train_loss=0.29550.ckpt,0.9527215663288789
217,LeastConfidenceDropout_round_11-epoch=59-train_loss=0.30662.ckpt,0.9394797394022247
218,LeastConfidenceDropout_round_11-epoch=69-train_loss=0.31283.ckpt,0.9571153454059929
219,LeastConfidenceDropout_round_11-epoch=79-train_loss=0.30366.ckpt,0.9563139668386418
220,LeastConfidenceDropout_round_11-epoch=89-train_loss=0.30526.ckpt,0.9490862236042594
221,LeastConfidenceDropout_round_11-epoch=99-train_loss=0.30330.ckpt,0.9417107080434719
222,LeastConfidenceDropout_round_12-epoch=49-train_loss=0.30942.ckpt,0.9515071989369097
223,LeastConfidenceDropout_round_12-epoch=59-train_loss=0.30273.ckpt,0.9506817038503403
224,LeastConfidenceDropout_round_12-epoch=69-train_loss=0.29053.ckpt,0.9593710722003285
225,LeastConfidenceDropout_round_12-epoch=79-train_loss=0.30511.ckpt,0.952801301540142
226,LeastConfidenceDropout_round_12-epoch=89-train_loss=0.29570.ckpt,0.9410177903760046
227,LeastConfidenceDropout_round_12-epoch=99-train_loss=0.28293.ckpt,0.9442452689678194
228,LeastConfidenceDropout_round_8-epoch=49-train_loss=0.30523.ckpt,0.9535214553197278
229,LeastConfidenceDropout_round_8-epoch=59-train_loss=0.28770.ckpt,0.9458905651034932
230,LeastConfidenceDropout_round_8-epoch=69-train_loss=0.30697.ckpt,0.947080733688975
231,LeastConfidenceDropout_round_8-epoch=79-train_loss=0.28706.ckpt,0.9402471819511783
232,LeastConfidenceDropout_round_8-epoch=89-train_loss=0.29357.ckpt,0.9499661911537127
233,LeastConfidenceDropout_round_8-epoch=99-train_loss=0.30769.ckpt,0.9484378524834076
234,LeastConfidenceDropout_round_9-epoch=49-train_loss=0.31194.ckpt,0.9430324001220891
235,LeastConfidenceDropout_round_9-epoch=59-train_loss=0.30893.ckpt,0.9397618545225412
236,LeastConfidenceDropout_round_9-epoch=69-train_loss=0.30764.ckpt,0.934582961594602
237,LeastConfidenceDropout_round_9-epoch=79-train_loss=0.29462.ckpt,0.9530848220887305
238,LeastConfidenceDropout_round_9-epoch=89-train_loss=0.29370.ckpt,0.9519376799796324
239,LeastConfidenceDropout_round_9-epoch=99-train_loss=0.30826.ckpt,0.9438938174584262
240,MarginSampling_round_10-epoch=49-train_loss=0.29981.ckpt,0.930900931019932
241,MarginSampling_round_10-epoch=59-train_loss=0.28204.ckpt,0.9308350547483175
242,MarginSampling_round_10-epoch=69-train_loss=0.28904.ckpt,0.9441403218543623
243,MarginSampling_round_10-epoch=79-train_loss=0.27044.ckpt,0.941174662802682
244,MarginSampling_round_10-epoch=89-train_loss=0.27104.ckpt,0.9387130351558798
245,MarginSampling_round_10-epoch=99-train_loss=0.28599.ckpt,0.9435006563799144
246,MarginSampling_round_11-epoch=49-train_loss=0.28118.ckpt,0.9398659872581643
247,MarginSampling_round_11-epoch=59-train_loss=0.28087.ckpt,0.9226192830941179
248,MarginSampling_round_11-epoch=69-train_loss=0.28435.ckpt,0.9361131363851687
249,MarginSampling_round_11-epoch=79-train_loss=0.25301.ckpt,0.9419715362095593
250,MarginSampling_round_11-epoch=89-train_loss=0.27197.ckpt,0.9402236510128105
251,MarginSampling_round_11-epoch=99-train_loss=0.26571.ckpt,0.9280676850803901
252,MarginSampling_round_12-epoch=49-train_loss=0.28941.ckpt,0.9406266491587463
253,MarginSampling_round_12-epoch=59-train_loss=0.28004.ckpt,0.9454611155153902
254,MarginSampling_round_12-epoch=69-train_loss=0.27495.ckpt,0.9362313223283978
